id;employee_id;start_date;start_time;stop_date;stop_time
32777;274;23.06.2023;07:43:09;23.06.2023;16:04:05
32778;226;23.06.2023;07:44:02;23.06.2023;16:02:22
32779;246;23.06.2023;07:44:28;23.06.2023;16:01:45
32780;289;23.06.2023;07:46:51;23.06.2023;16:01:52
32781;290;23.06.2023;07:47:32;23.06.2023;16:03:37
32782;40;23.06.2023;07:47:52;23.06.2023;16:00:29
32783;275;23.06.2023;07:47:58;23.06.2023;16:00:16
32784;1;23.06.2023;07:48:53;23.06.2023;16:01:10
32785;221;23.06.2023;07:48:57;23.06.2023;16:01:15
32786;6;23.06.2023;07:49:05;23.06.2023;16:02:04
32787;255;23.06.2023;07:52:44;23.06.2023;16:04:09
32788;285;23.06.2023;07:54:24;23.06.2023;16:03:29
32789;269;23.06.2023;07:57:23;23.06.2023;16:03:17
32790;278;23.06.2023;07:57:25;23.06.2023;16:03:15
32791;245;23.06.2023;07:58:26;23.06.2023;16:03:20
32792;50;23.06.2023;07:58:29;23.06.2023;16:03:21
32793;258;23.06.2023;08:00:15;23.06.2023;14:58:02
32794;5;23.06.2023;10:25:13;23.06.2023;16:00:58
32795;237;23.06.2023;11:58:20;23.06.2023;16:03:32
32796;226;26.06.2023;05:51:45;26.06.2023;14:03:59
32797;7;26.06.2023;05:53:40;26.06.2023;14:01:10
32798;28;26.06.2023;05:54:47;26.06.2023;14:01:57
32799;249;26.06.2023;05:54:58;26.06.2023;16:01:09
32800;265;26.06.2023;05:58:24;26.06.2023;14:01:14
32801;224;26.06.2023;05:58:51;26.06.2023;14:05:06
32802;1;26.06.2023;05:58:57;26.06.2023;14:02:00
32803;42;26.06.2023;06:01:08;26.06.2023;14:49:40
32804;247;26.06.2023;06:01:50;26.06.2023;14:03:25
32805;13;26.06.2023;06:45:26;26.06.2023;16:26:44
32806;3;26.06.2023;06:46:01;26.06.2023;16:00:24
32807;256;26.06.2023;07:42:51;26.06.2023;16:02:21
32808;271;26.06.2023;07:43:14;26.06.2023;16:03:04
32809;4;26.06.2023;07:43:31;26.06.2023;16:03:07
32810;274;26.06.2023;07:44:36;26.06.2023;16:02:14
32811;221;26.06.2023;07:46:38;26.06.2023;16:01:14
32812;267;26.06.2023;07:50:04;26.06.2023;16:01:48
32813;6;26.06.2023;07:50:24;26.06.2023;16:03:15
32814;246;26.06.2023;07:50:44;26.06.2023;16:03:31
32815;289;26.06.2023;07:50:50;26.06.2023;16:01:45
32816;40;26.06.2023;07:51:05;26.06.2023;16:01:54
32817;275;26.06.2023;07:51:10;26.06.2023;16:01:58
32818;282;26.06.2023;07:51:13;26.06.2023;16:02:02
32819;10;26.06.2023;07:52:58;26.06.2023;16:00:40
32820;51;26.06.2023;07:53:31;26.06.2023;16:05:03
32821;216;26.06.2023;07:53:43;26.06.2023;16:01:43
32822;2;26.06.2023;07:54:04;26.06.2023;16:01:06
32823;290;26.06.2023;07:54:51;26.06.2023;16:01:21
32824;285;26.06.2023;07:55:33;26.06.2023;16:03:38
32825;239;26.06.2023;07:56:54;26.06.2023;16:00:26
32826;269;26.06.2023;07:58:11;26.06.2023;16:01:38
32827;278;26.06.2023;07:58:13;26.06.2023;16:01:41
32828;237;26.06.2023;07:58:21;26.06.2023;16:03:28
32829;245;26.06.2023;07:58:57;26.06.2023;16:01:33
32830;50;26.06.2023;07:59:00;26.06.2023;16:01:30
32831;255;26.06.2023;07:59:25;26.06.2023;16:03:54
32832;226;27.06.2023;05:42:25;27.06.2023;14:03:44
32833;4;27.06.2023;05:42:49;27.06.2023;14:02:52
32834;271;27.06.2023;05:43:46;27.06.2023;14:02:01
32835;7;27.06.2023;05:44:35;27.06.2023;14:00:54
32836;28;27.06.2023;05:50:44;27.06.2023;14:00:51
32837;247;27.06.2023;05:51:02;27.06.2023;14:02:18
32838;42;27.06.2023;05:55:49;27.06.2023;14:35:53
32839;265;27.06.2023;05:57:44;27.06.2023;14:06:40
32840;224;27.06.2023;05:59:04;27.06.2023;14:05:02
32841;1;27.06.2023;05:59:27;27.06.2023;14:01:07
32842;3;27.06.2023;06:42:43;27.06.2023;16:00:12
32843;13;27.06.2023;06:45:45;27.06.2023;16:11:46
32844;216;27.06.2023;07:42:33;27.06.2023;16:02:22
32845;274;27.06.2023;07:42:58;27.06.2023;16:03:58
32846;256;27.06.2023;07:47:06;27.06.2023;16:02:44
32847;289;27.06.2023;07:47:36;27.06.2023;16:01:21
32848;221;27.06.2023;07:47:52;27.06.2023;16:07:00
32849;2;27.06.2023;07:48:06;27.06.2023;16:00:55
32850;246;27.06.2023;07:48:44;27.06.2023;16:02:13
32851;6;27.06.2023;07:48:57;27.06.2023;16:02:32
32852;282;27.06.2023;07:49:21;27.06.2023;16:01:43
32853;40;27.06.2023;07:49:26;27.06.2023;16:01:35
32854;275;27.06.2023;07:50:31;27.06.2023;16:01:39
32855;290;27.06.2023;07:52:53;27.06.2023;16:01:53
32856;10;27.06.2023;07:53:09;27.06.2023;16:00:44
32857;51;27.06.2023;07:53:28;27.06.2023;16:08:58
32858;285;27.06.2023;07:53:57;27.06.2023;16:04:12
32859;267;27.06.2023;07:55:00;27.06.2023;16:02:05
32860;237;27.06.2023;07:56:34;27.06.2023;16:04:02
32861;255;27.06.2023;07:56:41;27.06.2023;16:02:59
32862;278;27.06.2023;07:57:49;27.06.2023;16:01:25
32863;269;27.06.2023;07:57:51;27.06.2023;16:01:26
32864;239;27.06.2023;07:58:08;27.06.2023;16:00:57
32865;50;27.06.2023;07:58:49;27.06.2023;14:02:04
32866;245;27.06.2023;07:58:52;27.06.2023;16:01:28
32867;258;27.06.2023;07:59:37;27.06.2023;13:42:47
32868;28;28.06.2023;05:52:00;28.06.2023;14:01:26
32869;7;28.06.2023;05:53:08;28.06.2023;15:00:16
32870;265;28.06.2023;05:58:42;28.06.2023;14:03:34
32871;224;28.06.2023;05:59:23;28.06.2023;14:04:54
32872;226;28.06.2023;06:00:10;28.06.2023;14:07:00
32873;1;28.06.2023;06:00:13;28.06.2023;14:01:21
32874;42;28.06.2023;06:03:22;28.06.2023;14:17:54
32875;221;28.06.2023;06:46:29;28.06.2023;15:00:20
32876;3;28.06.2023;06:46:32;28.06.2023;16:00:40
32877;217;28.06.2023;07:40:51;28.06.2023;16:03:54
32878;274;28.06.2023;07:42:39;28.06.2023;16:03:29
32879;247;28.06.2023;07:45:57;28.06.2023;16:00:36
32880;289;28.06.2023;07:47:25;28.06.2023;16:01:36
32881;10;28.06.2023;07:47:32;28.06.2023;16:01:12
32882;256;28.06.2023;07:47:36;28.06.2023;16:01:50
32883;2;28.06.2023;07:47:39;28.06.2023;16:00:50
32884;4;28.06.2023;07:47:47;28.06.2023;16:02:09
32885;271;28.06.2023;07:47:53;28.06.2023;16:02:43
32886;290;28.06.2023;07:49:19;28.06.2023;16:01:44
32887;216;28.06.2023;07:50:44;28.06.2023;16:01:42
32888;246;28.06.2023;07:51:17;28.06.2023;16:01:53
32889;282;28.06.2023;07:51:20;28.06.2023;16:01:58
32890;6;28.06.2023;07:51:24;28.06.2023;16:01:34
32891;40;28.06.2023;07:51:34;28.06.2023;16:01:19
32892;275;28.06.2023;07:51:37;28.06.2023;16:02:02
32893;285;28.06.2023;07:52:55;28.06.2023;14:04:04
32894;51;28.06.2023;07:54:11;28.06.2023;16:10:49
32895;249;28.06.2023;07:55:41;28.06.2023;15:13:25
32896;269;28.06.2023;07:56:13;28.06.2023;16:01:30
32897;50;28.06.2023;07:56:16;28.06.2023;14:01:25
32898;245;28.06.2023;07:56:19;28.06.2023;16:01:28
32899;278;28.06.2023;07:56:22;28.06.2023;16:01:31
32900;237;28.06.2023;07:56:28;28.06.2023;16:03:17
32901;255;28.06.2023;07:56:39;28.06.2023;16:01:40
32902;239;28.06.2023;07:57:00;28.06.2023;16:00:38
32903;258;28.06.2023;07:58:39;28.06.2023;15:36:05
32904;267;28.06.2023;08:00:02;28.06.2023;16:02:45
32905;10;29.06.2023;05:50:13;29.06.2023;14:00:46
32906;247;29.06.2023;05:50:46;29.06.2023;14:02:11
32907;7;29.06.2023;05:51:16;29.06.2023;13:01:06
32908;28;29.06.2023;05:51:55;29.06.2023;14:00:58
32909;40;29.06.2023;05:57:43;29.06.2023;14:00:55
32910;265;29.06.2023;05:58:18;29.06.2023;14:03:57
32911;224;29.06.2023;05:58:41;29.06.2023;14:06:03
32912;42;29.06.2023;05:59:25;29.06.2023;14:21:25
32913;1;29.06.2023;06:00:04;29.06.2023;14:01:06
32914;226;29.06.2023;06:00:09;29.06.2023;14:03:49
32915;13;29.06.2023;06:42:45;29.06.2023;15:00:50
32916;3;29.06.2023;06:42:58;29.06.2023;15:21:37
32917;249;29.06.2023;07:03:15;29.06.2023;16:19:09
32918;4;29.06.2023;07:40:34;29.06.2023;16:04:28
32919;256;29.06.2023;07:40:40;29.06.2023;11:30:51
32920;271;29.06.2023;07:41:39;29.06.2023;16:01:44
32921;274;29.06.2023;07:44:13;29.06.2023;16:06:01
32922;275;29.06.2023;07:44:41;29.06.2023;16:01:02
32923;217;29.06.2023;07:45:10;29.06.2023;16:03:15
32924;282;29.06.2023;07:48:08;29.06.2023;16:00:59
32925;221;29.06.2023;07:48:14;29.06.2023;16:01:10
32926;216;29.06.2023;07:48:18;29.06.2023;16:02:20
32927;246;29.06.2023;07:48:22;29.06.2023;16:01:47
32928;289;29.06.2023;07:53:12;29.06.2023;16:02:53
32929;6;29.06.2023;07:53:22;29.06.2023;16:03:26
32930;290;29.06.2023;07:54:26;29.06.2023;16:02:31
32931;285;29.06.2023;07:55:17;29.06.2023;16:04:55
32932;278;29.06.2023;07:55:19;29.06.2023;16:03:59
32933;255;29.06.2023;07:55:48;29.06.2023;16:19:17
32934;269;29.06.2023;07:57:17;29.06.2023;16:03:58
32935;239;29.06.2023;07:57:51;29.06.2023;16:00:58
32936;245;29.06.2023;07:58:07;29.06.2023;16:03:52
32937;50;29.06.2023;07:58:10;29.06.2023;16:03:49
32938;51;29.06.2023;07:58:39;29.06.2023;16:06:41
32939;267;29.06.2023;07:59:08;29.06.2023;16:01:54
32940;258;29.06.2023;08:01:16;29.06.2023;13:45:06
32941;237;29.06.2023;08:43:54;29.06.2023;16:18:27
32942;10;30.06.2023;05:51:51;30.06.2023;14:00:37
32943;265;30.06.2023;05:51:56;30.06.2023;14:02:59
32944;226;30.06.2023;05:52:07;30.06.2023;14:05:53
32945;28;30.06.2023;05:52:14;30.06.2023;14:01:04
32946;271;30.06.2023;05:53:04;30.06.2023;14:06:10
32947;7;30.06.2023;05:54:05;30.06.2023;14:00:42
32948;224;30.06.2023;05:59:46;30.06.2023;14:04:59
32949;42;30.06.2023;06:00:34;30.06.2023;16:02:23
32950;1;30.06.2023;06:00:41;30.06.2023;14:01:33
32951;3;30.06.2023;06:46:39;30.06.2023;14:54:44
32952;13;30.06.2023;06:49:17;30.06.2023;17:29:54
32953;237;30.06.2023;07:14:42;30.06.2023;16:02:26
32954;217;30.06.2023;07:40:34;30.06.2023;16:02:11
32955;290;30.06.2023;07:46:09;30.06.2023;16:01:27
32956;274;30.06.2023;07:46:25;30.06.2023;16:02:48
32957;247;30.06.2023;07:46:30;30.06.2023;16:01:15
32958;216;30.06.2023;07:46:33;30.06.2023;16:00:57
32959;221;30.06.2023;07:47:35;30.06.2023;16:01:04
32960;2;29.06.2023;07:48:08;29.06.2023;16:00:00
32961;267;30.06.2023;07:49:51;30.06.2023;16:01:58
32962;249;30.06.2023;07:50:30;30.06.2023;16:01:02
32963;4;30.06.2023;07:51:46;30.06.2023;16:05:45
32964;256;30.06.2023;07:51:52;30.06.2023;16:01:34
32965;6;30.06.2023;07:52:07;30.06.2023;16:01:24
32966;40;30.06.2023;07:52:29;30.06.2023;16:00:46
32967;275;30.06.2023;07:52:34;30.06.2023;16:00:50
32968;289;30.06.2023;07:53:04;30.06.2023;16:02:06
32969;255;30.06.2023;07:53:09;30.06.2023;16:01:21
32970;246;30.06.2023;07:53:43;30.06.2023;16:02:08
32971;51;30.06.2023;07:53:48;30.06.2023;16:06:13
32972;282;30.06.2023;07:53:50;30.06.2023;16:01:26
32973;285;30.06.2023;07:56:46;30.06.2023;16:02:33
32974;258;30.06.2023;07:56:57;30.06.2023;14:50:17
32975;278;30.06.2023;07:57:57;30.06.2023;16:02:46
32976;50;30.06.2023;07:58:42;30.06.2023;16:02:53
32977;245;30.06.2023;07:58:44;30.06.2023;16:02:50
32978;2;30.06.2023;07:48:05;30.06.2023;16:01:00
32979;7;3.07.2023;05:45:19;3.07.2023;14:00:51
32980;256;3.07.2023;05:45:22;3.07.2023;16:01:25
32981;4;3.07.2023;05:45:25;3.07.2023;14:02:25
32982;271;3.07.2023;05:47:34;3.07.2023;14:02:35
32983;216;3.07.2023;05:50:02;3.07.2023;14:02:40
32984;265;3.07.2023;05:58:39;3.07.2023;15:00:51
32985;239;3.07.2023;05:58:41;3.07.2023;15:00:54
32986;42;3.07.2023;06:01:19;3.07.2023;14:54:34
32987;221;3.07.2023;06:47:00;3.07.2023;15:31:18
32988;13;3.07.2023;06:47:07;3.07.2023;16:01:02
32989;247;3.07.2023;07:38:34;3.07.2023;16:01:32
32990;217;3.07.2023;07:39:29;3.07.2023;16:01:43
32991;224;3.07.2023;07:40:29;3.07.2023;16:04:45
32992;274;3.07.2023;07:41:26;3.07.2023;16:02:40
32993;1;3.07.2023;07:42:01;3.07.2023;16:01:12
32994;226;3.07.2023;07:43:05;3.07.2023;16:02:19
32995;275;3.07.2023;07:43:54;3.07.2023;16:01:07
32996;10;3.07.2023;07:45:16;3.07.2023;16:00:34
32997;6;3.07.2023;07:48:44;3.07.2023;16:03:01
32998;246;3.07.2023;07:48:53;3.07.2023;16:01:04
32999;282;3.07.2023;07:49:55;3.07.2023;16:00:59
33000;267;3.07.2023;07:51:17;3.07.2023;16:02:10
33001;290;3.07.2023;07:52:24;3.07.2023;16:01:56
33002;5;3.07.2023;07:52:49;3.07.2023;16:01:50
33003;289;3.07.2023;07:54:01;3.07.2023;16:01:47
33004;285;3.07.2023;07:54:03;3.07.2023;16:04:40
33005;278;3.07.2023;07:55:10;3.07.2023;16:01:36
33006;255;3.07.2023;07:55:16;3.07.2023;16:01:35
33007;51;3.07.2023;07:57:11;3.07.2023;16:11:30
33008;269;3.07.2023;07:57:58;3.07.2023;16:01:21
33009;50;3.07.2023;07:58:00;3.07.2023;16:01:29
33010;245;3.07.2023;07:58:13;3.07.2023;16:01:19
33011;237;3.07.2023;07:58:55;3.07.2023;16:06:03
33012;291;3.07.2023;10:51:25;3.07.2023;16:00:52
33013;271;4.07.2023;05:58:20;4.07.2023;14:12:52
33014;256;4.07.2023;05:58:40;4.07.2023;16:03:28
33015;4;4.07.2023;05:58:51;4.07.2023;14:04:01
33016;237;4.07.2023;05:58:55;4.07.2023;14:01:42
33017;265;4.07.2023;05:59:36;4.07.2023;13:02:57
33018;239;4.07.2023;05:59:37;4.07.2023;13:00:45
33019;249;4.07.2023;06:00:20;4.07.2023;14:01:38
33020;216;4.07.2023;06:00:23;4.07.2023;14:02:21
33021;7;4.07.2023;06:00:36;4.07.2023;14:00:54
33022;42;4.07.2023;06:02:00;4.07.2023;14:36:11
33023;221;4.07.2023;06:46:23;4.07.2023;16:20:26
33024;224;4.07.2023;07:40:27;4.07.2023;16:04:02
33025;247;4.07.2023;07:41:16;4.07.2023;16:57:18
33026;274;4.07.2023;07:42:06;4.07.2023;16:03:33
33027;226;4.07.2023;07:43:13;4.07.2023;16:02:18
33028;1;4.07.2023;07:47:25;4.07.2023;16:01:06
33029;28;4.07.2023;07:47:43;4.07.2023;16:01:08
33030;10;4.07.2023;07:48:51;4.07.2023;16:01:03
33031;246;4.07.2023;07:49:35;4.07.2023;16:04:45
33032;6;4.07.2023;07:49:41;4.07.2023;16:02:45
33033;275;4.07.2023;07:49:49;4.07.2023;16:01:51
33034;290;4.07.2023;07:49:59;4.07.2023;16:02:02
33035;291;4.07.2023;07:50:06;4.07.2023;16:01:31
33036;282;4.07.2023;07:50:31;4.07.2023;16:01:21
33037;289;4.07.2023;07:52:12;4.07.2023;16:01:40
33038;285;4.07.2023;07:54:15;4.07.2023;14:01:48
33039;267;4.07.2023;07:54:57;4.07.2023;16:07:11
33040;278;4.07.2023;07:55:52;4.07.2023;16:01:37
33041;269;4.07.2023;07:55:54;4.07.2023;16:01:38
33042;255;4.07.2023;07:55:57;4.07.2023;16:02:24
33043;5;4.07.2023;07:56:11;4.07.2023;16:00:53
33044;51;4.07.2023;07:56:15;4.07.2023;16:05:00
33045;50;4.07.2023;07:57:40;4.07.2023;14:03:32
33046;245;4.07.2023;07:57:47;4.07.2023;16:01:35
33047;258;4.07.2023;07:59:16;4.07.2023;15:05:51
33048;216;5.07.2023;05:55:36;5.07.2023;14:01:42
33049;249;5.07.2023;05:55:52;5.07.2023;14:01:48
33050;7;5.07.2023;05:57:17;5.07.2023;14:00:35
33051;239;5.07.2023;05:58:17;5.07.2023;14:00:42
33052;265;5.07.2023;05:58:18;5.07.2023;14:01:36
33053;237;5.07.2023;05:58:28;5.07.2023;14:02:15
33054;42;5.07.2023;06:01:04;5.07.2023;14:33:11
33055;221;5.07.2023;06:48:59;5.07.2023;16:50:37
33056;13;5.07.2023;06:49:03;5.07.2023;16:10:09
33057;4;5.07.2023;07:37:27;5.07.2023;12:03:36
33058;256;5.07.2023;07:37:29;5.07.2023;16:02:37
33059;271;5.07.2023;07:37:54;5.07.2023;16:00:22
33060;224;5.07.2023;07:38:21;5.07.2023;16:04:42
33061;217;5.07.2023;07:41:20;5.07.2023;16:01:54
33062;274;5.07.2023;07:41:31;5.07.2023;16:02:21
33063;226;5.07.2023;07:41:37;5.07.2023;16:05:38
33064;10;5.07.2023;07:46:19;5.07.2023;16:00:19
33065;1;5.07.2023;07:46:34;5.07.2023;16:01:07
33066;247;5.07.2023;07:46:36;5.07.2023;16:23:09
33067;275;5.07.2023;07:47:28;5.07.2023;16:01:24
33068;6;5.07.2023;07:49:09;5.07.2023;16:01:30
33069;282;5.07.2023;07:49:28;5.07.2023;16:01:19
33070;246;5.07.2023;07:49:37;5.07.2023;16:01:12
33071;28;5.07.2023;07:50:02;5.07.2023;16:01:05
33072;289;5.07.2023;07:51:08;5.07.2023;16:01:59
33073;290;5.07.2023;07:51:10;5.07.2023;16:02:18
33074;291;5.07.2023;07:51:21;5.07.2023;16:01:21
33075;5;5.07.2023;07:51:57;5.07.2023;16:00:36
33076;267;5.07.2023;07:53:02;5.07.2023;16:02:04
33077;285;5.07.2023;07:54:31;5.07.2023;16:03:43
33078;51;5.07.2023;07:54:40;5.07.2023;16:07:34
33079;269;5.07.2023;07:56:31;5.07.2023;16:00:56
33080;278;5.07.2023;07:56:33;5.07.2023;16:01:27
33081;255;5.07.2023;07:56:36;5.07.2023;16:01:10
33082;50;5.07.2023;07:57:45;5.07.2023;14:02:35
33083;245;5.07.2023;07:57:50;5.07.2023;16:00:53
33084;258;5.07.2023;08:01:17;5.07.2023;15:42:17
33085;10;6.07.2023;05:57:21;6.07.2023;14:00:21
33086;216;6.07.2023;05:57:41;6.07.2023;14:00:55
33087;249;6.07.2023;05:58:13;6.07.2023;14:01:06
33088;239;6.07.2023;05:58:51;6.07.2023;14:00:27
33089;265;6.07.2023;05:58:53;6.07.2023;14:01:56
33090;7;6.07.2023;05:59:46;6.07.2023;14:00:32
33091;28;6.07.2023;06:00:49;6.07.2023;14:00:30
33092;42;6.07.2023;06:02:28;6.07.2023;15:20:02
33093;13;6.07.2023;06:44:53;6.07.2023;15:04:46
33094;221;6.07.2023;06:44:56;6.07.2023;15:00:52
33095;247;6.07.2023;06:45:04;6.07.2023;15:01:33
33096;217;6.07.2023;07:40:44;6.07.2023;16:01:43
33097;224;6.07.2023;07:41:44;6.07.2023;16:04:42
33098;274;6.07.2023;07:42:47;6.07.2023;16:04:38
33099;226;6.07.2023;07:43:00;6.07.2023;16:02:29
33100;291;6.07.2023;07:45:45;6.07.2023;16:01:14
33101;290;6.07.2023;07:49:20;6.07.2023;16:01:57
33102;256;6.07.2023;07:51:46;6.07.2023;16:03:07
33103;4;6.07.2023;07:52:03;6.07.2023;16:04:07
33104;271;6.07.2023;07:52:08;6.07.2023;16:04:34
33105;282;6.07.2023;07:53:02;6.07.2023;16:01:13
33106;1;6.07.2023;07:53:38;6.07.2023;16:01:48
33107;275;6.07.2023;07:53:40;6.07.2023;16:01:16
33108;246;6.07.2023;07:53:42;6.07.2023;16:03:12
33109;5;6.07.2023;07:53:51;6.07.2023;16:00:50
33110;267;6.07.2023;07:55:31;6.07.2023;16:01:19
33111;289;6.07.2023;07:55:37;6.07.2023;16:01:30
33112;51;6.07.2023;07:56:10;6.07.2023;16:04:25
33113;6;6.07.2023;07:56:22;6.07.2023;16:03:43
33114;269;6.07.2023;07:57:11;6.07.2023;16:01:51
33115;285;6.07.2023;07:57:13;6.07.2023;16:04:14
33116;278;6.07.2023;07:57:15;6.07.2023;16:01:50
33117;255;6.07.2023;07:57:20;6.07.2023;16:03:16
33118;50;6.07.2023;07:58:34;6.07.2023;16:01:55
33119;245;6.07.2023;07:58:39;6.07.2023;16:01:53
33120;258;6.07.2023;08:00:13;6.07.2023;14:30:00
33121;237;6.07.2023;08:59:48;6.07.2023;16:03:34
33122;7;7.07.2023;05:45:12;7.07.2023;14:00:17
33123;6;7.07.2023;05:48:02;7.07.2023;14:01:29
33124;271;7.07.2023;05:48:46;7.07.2023;16:10:25
33125;10;7.07.2023;05:49:45;7.07.2023;14:00:25
33126;216;7.07.2023;05:54:39;7.07.2023;14:01:18
33127;249;7.07.2023;05:57:25;7.07.2023;14:01:15
33128;265;7.07.2023;05:58:02;7.07.2023;14:01:37
33129;239;7.07.2023;05:58:04;7.07.2023;14:00:20
33130;237;7.07.2023;05:58:08;7.07.2023;13:04:19
33131;42;7.07.2023;06:01:28;7.07.2023;15:18:56
33132;221;7.07.2023;06:46:57;7.07.2023;13:03:30
33133;13;7.07.2023;06:49:12;7.07.2023;16:41:14
33134;217;7.07.2023;07:34:15;7.07.2023;16:02:51
33135;224;7.07.2023;07:39:59;7.07.2023;16:04:59
33136;274;7.07.2023;07:41:50;7.07.2023;16:02:56
33137;226;7.07.2023;07:41:57;7.07.2023;16:02:02
33138;4;7.07.2023;07:44:24;7.07.2023;16:01:24
33139;256;7.07.2023;07:44:31;7.07.2023;16:01:46
33140;247;7.07.2023;07:45:17;7.07.2023;16:00:30
33141;1;7.07.2023;07:46:09;7.07.2023;16:00:40
33142;275;7.07.2023;07:46:21;7.07.2023;16:01:20
33143;246;7.07.2023;07:48:35;7.07.2023;16:01:18
33144;282;7.07.2023;07:48:42;7.07.2023;16:01:14
33145;291;7.07.2023;07:50:52;7.07.2023;16:00:58
33146;290;7.07.2023;07:51:23;7.07.2023;16:01:42
33147;289;7.07.2023;07:51:25;7.07.2023;16:01:37
33148;267;7.07.2023;07:51:31;7.07.2023;16:00:23
33149;28;7.07.2023;07:51:51;7.07.2023;16:00:28
33150;51;7.07.2023;07:55:09;7.07.2023;16:04:06
33151;5;7.07.2023;07:55:17;7.07.2023;16:00:45
33152;285;7.07.2023;07:56:52;7.07.2023;16:03:09
33153;255;7.07.2023;07:56:56;7.07.2023;16:51:41
33154;258;7.07.2023;07:58:25;7.07.2023;15:01:53
33155;269;7.07.2023;07:58:34;7.07.2023;16:01:31
33156;50;7.07.2023;07:58:37;7.07.2023;16:01:39
33157;245;7.07.2023;07:58:57;7.07.2023;16:01:34
33158;278;7.07.2023;07:59:14;7.07.2023;14:02:01
33159;278;10.07.2023;05:55:01;10.07.2023;16:01:15
33160;5;10.07.2023;05:55:44;10.07.2023;14:01:30
33161;265;10.07.2023;05:57:19;10.07.2023;14:02:17
33162;42;10.07.2023;05:59:08;10.07.2023;14:12:41
33163;224;10.07.2023;05:59:23;10.07.2023;14:05:31
33164;226;10.07.2023;05:59:37;10.07.2023;14:05:38
33165;28;10.07.2023;06:00:39;10.07.2023;14:02:07
33166;1;10.07.2023;06:00:50;10.07.2023;14:05:40
33167;3;10.07.2023;06:43:47;10.07.2023;15:34:36
33168;13;10.07.2023;06:53:12;10.07.2023;15:30:52
33169;267;10.07.2023;06:54:27;10.07.2023;15:01:54
33170;275;10.07.2023;07:39:46;10.07.2023;16:00:40
33171;256;10.07.2023;07:41:58;10.07.2023;16:01:31
33172;4;10.07.2023;07:42:01;10.07.2023;16:01:59
33173;271;10.07.2023;07:42:21;10.07.2023;16:02:49
33174;274;10.07.2023;07:43:35;10.07.2023;16:02:32
33175;10;10.07.2023;07:45:45;10.07.2023;16:00:24
33176;217;10.07.2023;07:46:09;10.07.2023;16:00:55
33177;290;10.07.2023;07:46:52;10.07.2023;16:01:21
33178;221;10.07.2023;07:47:04;10.07.2023;16:36:55
33179;246;10.07.2023;07:48:52;10.07.2023;16:02:15
33180;289;10.07.2023;07:48:54;10.07.2023;16:01:20
33181;282;10.07.2023;07:49:05;10.07.2023;16:00:49
33182;216;10.07.2023;07:50:08;10.07.2023;16:01:18
33183;291;10.07.2023;07:50:59;10.07.2023;16:00:46
33184;285;10.07.2023;07:51:53;10.07.2023;16:03:26
33185;2;10.07.2023;07:52:04;10.07.2023;16:01:40
33186;6;10.07.2023;07:52:11;10.07.2023;16:03:10
33187;249;10.07.2023;07:54:56;10.07.2023;16:01:35
33188;51;10.07.2023;07:56:48;10.07.2023;16:09:47
33189;239;10.07.2023;07:57:11;10.07.2023;16:00:26
33190;237;10.07.2023;07:57:42;10.07.2023;16:03:35
33191;255;10.07.2023;07:58:53;10.07.2023;16:02:46
33192;50;10.07.2023;07:59:24;10.07.2023;15:01:17
33193;245;10.07.2023;07:59:27;10.07.2023;16:01:12
33194;4;11.07.2023;05:42:35;11.07.2023;16:04:28
33195;271;11.07.2023;05:42:51;11.07.2023;16:04:47
33196;1;11.07.2023;05:43:42;11.07.2023;14:01:08
33197;224;11.07.2023;05:43:46;11.07.2023;14:05:04
33198;226;11.07.2023;05:48:15;11.07.2023;14:02:14
33199;28;11.07.2023;05:51:32;11.07.2023;14:01:11
33200;5;11.07.2023;05:55:25;11.07.2023;14:02:07
33201;265;11.07.2023;05:57:42;11.07.2023;14:03:02
33202;42;11.07.2023;06:00:18;11.07.2023;14:27:54
33203;3;11.07.2023;06:44:02;11.07.2023;15:58:55
33204;13;11.07.2023;06:49:35;11.07.2023;15:08:36
33205;246;11.07.2023;06:52:36;11.07.2023;15:01:14
33206;282;11.07.2023;07:38:37;11.07.2023;16:04:44
33207;275;11.07.2023;07:39:57;11.07.2023;16:04:31
33208;274;11.07.2023;07:44:03;11.07.2023;16:04:41
33209;10;11.07.2023;07:44:17;11.07.2023;16:00:51
33210;216;11.07.2023;07:49:19;11.07.2023;16:00:54
33211;221;11.07.2023;07:49:22;11.07.2023;18:00:55
33212;2;11.07.2023;07:49:38;11.07.2023;16:00:48
33213;290;11.07.2023;07:50:01;11.07.2023;16:01:23
33214;289;11.07.2023;07:50:05;11.07.2023;16:01:25
33215;291;11.07.2023;07:50:40;11.07.2023;16:02:56
33216;267;11.07.2023;07:54:13;11.07.2023;16:02:10
33217;6;11.07.2023;07:54:20;11.07.2023;16:04:20
33218;285;11.07.2023;07:56:09;11.07.2023;16:03:51
33219;50;11.07.2023;07:56:27;11.07.2023;14:03:10
33220;245;11.07.2023;07:56:30;11.07.2023;16:01:47
33221;278;11.07.2023;07:56:42;11.07.2023;16:04:34
33222;255;11.07.2023;07:56:45;11.07.2023;16:02:14
33223;51;11.07.2023;07:56:53;11.07.2023;16:07:34
33224;249;11.07.2023;07:58:52;11.07.2023;16:01:05
33225;237;11.07.2023;07:59:41;11.07.2023;16:03:56
33226;239;11.07.2023;07:59:47;11.07.2023;16:00:44
